outdir,nCO,nHet,sizeHetall,sizeHet_het,nGoutcross,cross,N
output/panelB_N400_nGoutcross6_nloci500,27.974837036547566,54,1.3201438848920863,3.3981481481481484,6,B,400
output/panelB_N400_nGoutcross6_nloci500,26.63384782088164,60,1.2715827338129497,2.9458333333333333,6,B,400
output/panelB_N400_nGoutcross6_nloci500,26.541586120786935,61,1.596043165467626,3.6368852459016394,6,B,400
output/panelB_N400_nGoutcross6_nloci500,25.919419420519638,60,1.5201438848920865,3.521666666666667,6,B,400
output/panelB_N400_nGoutcross6_nloci500,26.967405955321556,62,1.6287769784172663,3.6516129032258067,6,B,400
output/panelB_N400_nGoutcross6_nloci500,26.83916974217093,60,1.3633093525179856,3.1583333333333337,6,B,400
output/panelB_N400_nGoutcross6_nloci500,26.608624813239192,55,1.3273381294964028,3.354545454545455,6,B,400
output/panelB_N400_nGoutcross6_nloci500,26.38318895687822,60,1.597841726618705,3.7016666666666667,6,B,400
output/panelB_N400_nGoutcross6_nloci500,26.430515505365072,58,1.5874100719424462,3.8043103448275866,6,B,400
output/panelB_N400_nGoutcross6_nloci500,25.88522764301602,51,1.0967625899280575,2.98921568627451,6,B,400
output/panelB_N400_nGoutcross6_nloci500,27.14084604948125,57,1.2287769784172662,2.9964912280701754,6,B,400
output/panelB_N400_nGoutcross6_nloci500,27.51748476774854,54,0.996043165467626,2.563888888888889,6,B,400
output/panelB_N400_nGoutcross6_nloci500,25.83800230382292,60,1.5075539568345324,3.4925,6,B,400
output/panelB_N400_nGoutcross6_nloci500,27.200539058960498,55,1.1323741007194246,2.861818181818182,6,B,400
output/panelB_N400_nGoutcross6_nloci500,25.621960876584005,56,1.0276978417266187,2.5508928571428573,6,B,400
output/panelB_N400_nGoutcross6_nloci500,26.490209676937358,65,1.6366906474820144,3.5,6,B,400
output/panelB_N400_nGoutcross6_nloci500,26.754508372692143,45,1.0262589928057555,3.1700000000000004,6,B,400
output/panelB_N400_nGoutcross6_nloci500,26.54872649516232,64,1.4158273381294966,3.075,6,B,400
output/panelB_N400_nGoutcross6_nloci500,25.992560554034213,47,0.9158273381294965,2.7085106382978723,6,B,400
output/panelB_N400_nGoutcross6_nloci500,27.625692985042335,65,1.7956834532374102,3.8400000000000003,6,B,400
output/panelB_N400_nGoutcross6_nloci500,25.8751918981899,52,1.383453237410072,3.6980769230769233,6,B,400
output/panelB_N400_nGoutcross6_nloci500,26.21932796658023,50,1.1964028776978417,3.326,6,B,400
output/panelB_N400_nGoutcross6_nloci500,26.622008090885114,52,1.1053956834532375,2.9548076923076927,6,B,400
output/panelB_N400_nGoutcross6_nloci500,26.0186928786113,54,1.3827338129496405,3.5592592592592593,6,B,400
output/panelB_N400_nGoutcross6_nloci500,26.58898928237327,64,1.587769784172662,3.4484375000000003,6,B,400
output/panelB_N400_nGoutcross6_nloci500,27.018797315683408,75,1.7705035971223022,3.2813333333333334,6,B,400
output/panelB_N400_nGoutcross6_nloci500,26.294795690482008,63,1.3287769784172663,2.931746031746032,6,B,400
output/panelB_N400_nGoutcross6_nloci500,26.552192525241466,52,1.3935251798561152,3.725,6,B,400
output/panelB_N400_nGoutcross6_nloci500,26.69455473387079,55,1.4701438848920865,3.715454545454546,6,B,400
output/panelB_N400_nGoutcross6_nloci500,26.96267091483537,54,1.4715827338129497,3.787962962962963,6,B,400
output/panelB_N400_nGoutcross6_nloci500,26.52848130016419,56,1.146043165467626,2.8446428571428575,6,B,400
output/panelB_N400_nGoutcross6_nloci500,26.496821501451073,56,1.35431654676259,3.3616071428571432,6,B,400
output/panelB_N400_nGoutcross6_nloci500,27.852638821535287,66,1.643884892086331,3.4621212121212124,6,B,400
output/panelB_N400_nGoutcross6_nloci500,26.86145658411466,63,1.1068345323741007,2.4420634920634923,6,B,400
output/panelB_N400_nGoutcross6_nloci500,26.40320339691791,57,1.3600719424460432,3.316666666666667,6,B,400
output/panelB_N400_nGoutcross6_nloci500,26.52010141890037,56,1.153956834532374,2.8642857142857143,6,B,400
output/panelB_N400_nGoutcross6_nloci500,26.87907711131942,60,1.3053956834532374,3.024166666666667,6,B,400
output/panelB_N400_nGoutcross6_nloci500,26.908878486426968,59,1.3589928057553957,3.2016949152542376,6,B,400
output/panelB_N400_nGoutcross6_nloci500,26.235535070521056,61,1.541726618705036,3.513114754098361,6,B,400
output/panelB_N400_nGoutcross6_nloci500,26.505853779504818,45,0.9679856115107914,2.99,6,B,400
output/panelB_N400_nGoutcross6_nloci500,25.72051959596171,57,1.3546762589928059,3.303508771929825,6,B,400
output/panelB_N400_nGoutcross6_nloci500,26.706489084887806,49,1.0971223021582734,3.112244897959184,6,B,400
output/panelB_N400_nGoutcross7_nloci500,26.672744477834744,47,1.0794964028776979,3.192553191489362,7,B,400
output/panelB_N400_nGoutcross7_nloci500,29.190547164761288,59,1.8388489208633094,4.332203389830509,7,B,400
output/panelB_N400_nGoutcross7_nloci500,29.058031270855583,67,1.6949640287769785,3.5164179104477613,7,B,400
output/panelB_N400_nGoutcross7_nloci500,28.056131698893505,56,1.5151079136690648,3.760714285714286,7,B,400
output/panelB_N400_nGoutcross7_nloci500,28.73070501161749,57,1.6183453237410073,3.9464912280701756,7,B,400
output/panelB_N400_nGoutcross7_nloci500,28.305006575738695,47,1.2147482014388489,3.592553191489362,7,B,400
output/panelB_N400_nGoutcross7_nloci500,27.95800391000843,47,1.1298561151079138,3.341489361702128,7,B,400
output/panelB_N400_nGoutcross7_nloci500,27.621771264539728,54,1.1352517985611512,2.9222222222222225,7,B,400
output/panelB_N400_nGoutcross7_nloci500,27.80367367895342,51,1.356474820143885,3.697058823529412,7,B,400
output/panelB_N400_nGoutcross7_nloci500,28.272584524179408,60,1.5485611510791368,3.5875000000000004,7,B,400
output/panelB_N400_nGoutcross7_nloci500,28.510016158501674,53,1.2122302158273381,3.179245283018868,7,B,400
output/panelB_N400_nGoutcross7_nloci500,28.618531096665848,53,1.0298561151079137,2.7009433962264153,7,B,400
output/panelB_N400_nGoutcross7_nloci500,28.709424296569875,68,1.573021582733813,3.2154411764705886,7,B,400
output/panelB_N400_nGoutcross7_nloci500,28.455456638034057,60,1.4924460431654678,3.4575,7,B,400
output/panelB_N400_nGoutcross7_nloci500,28.733971379526114,61,1.2931654676258995,2.94672131147541,7,B,400
output/panelB_N400_nGoutcross7_nloci500,29.144828159211762,65,1.2446043165467626,2.661538461538462,7,B,400
output/panelB_N400_nGoutcross7_nloci500,28.611196733377067,68,1.35,2.759558823529412,7,B,400
output/panelB_N400_nGoutcross7_nloci500,28.60098372262756,59,1.4381294964028777,3.388135593220339,7,B,400
output/panelB_N400_nGoutcross7_nloci500,28.46974870006985,62,1.3809352517985611,3.095967741935484,7,B,400
output/panelB_N400_nGoutcross7_nloci500,28.58738545444353,63,1.2140287769784173,2.678571428571429,7,B,400
output/panelB_N400_nGoutcross7_nloci500,28.16145669394516,58,1.3079136690647484,3.13448275862069,7,B,400
output/panelB_N400_nGoutcross7_nloci500,28.21256270102661,63,1.2003597122302159,2.6484126984126988,7,B,400
output/panelB_N400_nGoutcross7_nloci500,28.559836282169652,61,1.4061151079136691,3.204098360655738,7,B,400
output/panelB_N400_nGoutcross7_nloci500,28.101045824921187,61,1.3838129496402878,3.1532786885245905,7,B,400
output/panelB_N400_nGoutcross7_nloci500,29.100513629616582,57,1.2870503597122303,3.1385964912280704,7,B,400
output/panelB_N400_nGoutcross7_nloci500,27.78042206966692,55,1.4194244604316548,3.5872727272727274,7,B,400
output/panelB_N400_nGoutcross7_nloci500,27.966640991468097,55,1.0636690647482014,2.6881818181818184,7,B,400
output/panelB_N400_nGoutcross7_nloci500,29.300417829750533,67,1.5805755395683454,3.2791044776119405,7,B,400
output/panelB_N400_nGoutcross7_nloci500,28.721757097925472,67,1.314388489208633,2.726865671641791,7,B,400
output/panelB_N400_nGoutcross7_nloci500,29.046606573705134,58,1.406474820143885,3.370689655172414,7,B,400
output/panelB_N400_nGoutcross7_nloci500,28.13794478883502,56,1.3446043165467627,3.3375000000000004,7,B,400
output/panelB_N400_nGoutcross7_nloci500,28.697291468339984,72,1.856474820143885,3.584027777777778,7,B,400
output/panelB_N400_nGoutcross7_nloci500,28.72846170971976,58,1.6172661870503597,3.8758620689655174,7,B,400
output/panelB_N400_nGoutcross7_nloci500,28.142792415808177,61,1.393884892086331,3.1762295081967213,7,B,400
output/panelB_N400_nGoutcross7_nloci500,28.53257242915151,62,1.4611510791366906,3.2758064516129033,7,B,400
output/panelB_N400_nGoutcross7_nloci500,27.898782120531664,63,1.3100719424460432,2.890476190476191,7,B,400
output/panelB_N400_nGoutcross7_nloci500,28.042482170077434,52,1.2561151079136692,3.3576923076923078,7,B,400
output/panelB_N400_nGoutcross7_nloci500,28.129058672269046,53,1.0838129496402877,2.8424528301886793,7,B,400
output/panelB_N400_nGoutcross7_nloci500,28.45981274009672,61,1.5039568345323742,3.4270491803278693,7,B,400
output/panelB_N400_nGoutcross7_nloci500,28.422862852184835,61,1.19568345323741,2.7245901639344265,7,B,400
output/panelB_N400_nGoutcross7_nloci500,27.35063465129293,48,1.2341726618705036,3.5739583333333336,7,B,400
output/panelB_N400_nGoutcross7_nloci500,28.121981432277515,61,1.4154676258992807,3.225409836065574,7,B,400
output/panelB_N400_nGoutcross7_nloci500,28.52530693784776,69,1.462589928057554,2.9463768115942033,7,B,400
output/panelB_N400_nGoutcross7_nloci500,29.010099277927942,55,1.6838129496402878,4.255454545454546,7,B,400
output/panelB_N400_nGoutcross7_nloci500,28.639277812587874,58,1.5553956834532374,3.727586206896552,7,B,400
output/panelB_N400_nGoutcross7_nloci500,28.200460443597372,58,1.2287769784172662,2.944827586206897,7,B,400
output/panelB_N400_nGoutcross7_nloci500,28.554786179399734,54,1.1381294964028776,2.9296296296296296,7,B,400
output/panelB_N400_nGoutcross7_nloci500,28.089700050472278,59,1.1618705035971224,2.7372881355932206,7,B,400
output/panelB_N400_nGoutcross7_nloci500,28.41940141357241,56,1.1780575539568345,2.9241071428571432,7,B,400
output/panelB_N400_nGoutcross7_nloci500,28.55132972810601,60,1.742086330935252,4.035833333333334,7,B,400
output/panelB_N4000_nGoutcross4_nloci500,23.502367459961423,58,1.2643884892086332,3.0301724137931036,4,B,4000
output/panelB_N4000_nGoutcross4_nloci500,23.742124491020366,60,1.4309352517985612,3.315,4,B,4000
output/panelB_N4000_nGoutcross4_nloci500,23.397693708761384,67,1.3510791366906476,2.8029850746268656,4,B,4000
output/panelB_N4000_nGoutcross4_nloci500,22.718925954220072,60,1.2841726618705036,2.975,4,B,4000
output/panelB_N4000_nGoutcross4_nloci500,23.206173853714485,56,1.4550359712230216,3.6116071428571432,4,B,4000
output/panelB_N4000_nGoutcross4_nloci500,22.746232660006743,51,0.8964028776978418,2.443137254901961,4,B,4000
output/panelB_N4000_nGoutcross4_nloci500,22.762261495847767,54,1.15431654676259,2.9712962962962965,4,B,4000
output/panelB_N4000_nGoutcross4_nloci500,23.232026793164692,62,1.5776978417266188,3.5370967741935484,4,B,4000
output/panelB_N4000_nGoutcross4_nloci500,23.045051386410844,60,1.4517985611510793,3.3633333333333337,4,B,4000
output/panelB_N4000_nGoutcross4_nloci500,23.25282960505942,62,1.2859712230215827,2.8830645161290325,4,B,4000
output/panelB_N4000_nGoutcross4_nloci500,22.7812804449565,54,1.2068345323741008,3.1064814814814814,4,B,4000
output/panelB_N4000_nGoutcross4_nloci500,23.388744669562236,53,1.1079136690647482,2.905660377358491,4,B,4000
output/panelB_N4000_nGoutcross4_nloci500,23.885274741187168,52,1.233453237410072,3.2971153846153847,4,B,4000
output/panelB_N4000_nGoutcross4_nloci500,23.191966958021887,56,1.4705035971223022,3.6500000000000004,4,B,4000
output/panelB_N4000_nGoutcross4_nloci500,23.22414284260085,57,1.2046762589928057,2.9377192982456144,4,B,4000
output/panelB_N4000_nGoutcross4_nloci500,22.88676418568256,56,1.1420863309352518,2.834821428571429,4,B,4000
output/panelB_N4000_nGoutcross4_nloci500,23.020464833615584,60,1.6111510791366908,3.7325000000000004,4,B,4000
output/panelB_N4000_nGoutcross4_nloci500,23.872803866926034,61,1.1492805755395685,2.6188524590163937,4,B,4000
output/panelB_N4000_nGoutcross4_nloci500,23.114143457276583,59,1.583812949640288,3.7313559322033902,4,B,4000
output/panelB_N4000_nGoutcross4_nloci500,23.981081647572765,61,1.4151079136690647,3.2245901639344265,4,B,4000
output/panelB_N4000_nGoutcross4_nloci500,23.29269577556327,65,1.552158273381295,3.3192307692307694,4,B,4000
output/panelB_N4000_nGoutcross4_nloci500,23.957046840932193,57,1.3115107913669066,3.198245614035088,4,B,4000
output/panelB_N4000_nGoutcross4_nloci500,23.9552652773583,47,1.019064748201439,3.0138297872340427,4,B,4000
output/panelB_N4000_nGoutcross4_nloci500,24.084635461491953,56,1.0996402877697842,2.729464285714286,4,B,4000
output/panelB_N4000_nGoutcross4_nloci500,22.8321922432885,68,1.518705035971223,3.1044117647058824,4,B,4000
output/panelB_N4000_nGoutcross4_nloci500,23.654757903359908,57,1.3053956834532374,3.1833333333333336,4,B,4000
output/panelB_N4000_nGoutcross4_nloci500,23.916259732406882,60,1.6330935251798562,3.7833333333333337,4,B,4000
output/panelB_N4000_nGoutcross4_nloci500,22.365716247687843,53,1.2629496402877698,3.3122641509433963,4,B,4000
output/panelB_N4000_nGoutcross4_nloci500,23.213048285840436,60,1.3424460431654677,3.1100000000000003,4,B,4000
output/panelB_N4000_nGoutcross4_nloci500,23.73480421366995,60,1.2762589928057555,2.956666666666667,4,B,4000
output/panelB_N4000_nGoutcross4_nloci500,22.729147453059596,54,1.0715827338129498,2.7583333333333333,4,B,4000
output/panelB_N4000_nGoutcross4_nloci500,23.49691840113593,53,1.0780575539568347,2.827358490566038,4,B,4000
output/panelB_N4000_nGoutcross4_nloci500,23.40433912827166,55,1.4744604316546763,3.7263636363636365,4,B,4000
output/panelB_N4000_nGoutcross4_nloci500,23.148707650558396,52,1.00431654676259,2.684615384615385,4,B,4000
output/panelB_N4000_nGoutcross4_nloci500,22.73853646423564,50,0.9625899280575541,2.676,4,B,4000
output/panelB_N4000_nGoutcross4_nloci500,23.20140677576108,61,1.5330935251798563,3.4934426229508198,4,B,4000
output/panelB_N4000_nGoutcross4_nloci500,23.49373145230829,61,1.4636690647482016,3.3352459016393445,4,B,4000
output/panelB_N4000_nGoutcross4_nloci500,23.14541534500037,61,1.4057553956834534,3.2032786885245903,4,B,4000
output/panelB_N4000_nGoutcross4_nloci500,23.42251472735545,54,1.1974820143884892,3.0824074074074077,4,B,4000
output/panelB_N4000_nGoutcross4_nloci500,23.589840931895342,50,1.1370503597122303,3.161,4,B,4000
output/panelB_N4000_nGoutcross4_nloci500,23.760957214682882,58,1.1658273381294966,2.7939655172413795,4,B,4000
output/panelB_N4000_nGoutcross4_nloci500,22.782316186552187,56,1.1679856115107914,2.899107142857143,4,B,4000
output/panelB_N4000_nGoutcross4_nloci500,22.830647796753112,49,0.92913669064748206,2.6357142857142857,4,B,4000
output/panelB_N4000_nGoutcross4_nloci500,24.290486630452993,59,1.4035971223021584,3.3067796610169493,4,B,4000
output/panelB_N4000_nGoutcross4_nloci500,23.794290527803923,56,1.0866906474820144,2.6973214285714286,4,B,4000
output/panelB_N4000_nGoutcross4_nloci500,23.303426835184453,54,1.3280575539568347,3.4185185185185185,4,B,4000
output/panelB_N4000_nGoutcross4_nloci500,23.630234487773038,65,1.635611510791367,3.497692307692308,4,B,4000
output/panelB_N4000_nGoutcross4_nloci500,23.338690878260167,66,1.2557553956834533,2.64469696969697,4,B,4000
output/panelB_N4000_nGoutcross4_nloci500,23.678033931497556,58,1.389568345323741,3.3301724137931035,4,B,4000
output/panelB_N4000_nGoutcross4_nloci500,23.333661192064255,62,1.398201438848921,3.134677419354839,4,B,4000
output/panelB_N4000_nGoutcross5_nloci500,25.329119016078877,54,1.3629496402877699,3.5083333333333337,5,B,4000
output/panelB_N4000_nGoutcross5_nloci500,25.056341734996906,55,1.0661870503597122,2.694545454545455,5,B,4000
output/panelB_N4000_nGoutcross5_nloci500,25.074677460127393,51,0.960431654676259,2.6176470588235294,5,B,4000
output/panelB_N4000_nGoutcross5_nloci500,25.16163928140446,58,1.2852517985611511,3.0801724137931035,5,B,4000
output/panelB_N4000_nGoutcross5_nloci500,24.276557224247107,62,1.4176258992805757,3.178225806451613,5,B,4000
output/panelB_N4000_nGoutcross5_nloci500,26.328598476427047,71,1.8748201438848922,3.6704225352112676,5,B,4000
output/panelB_N4000_nGoutcross5_nloci500,25.164948438169393,57,1.316546762589928,3.210526315789474,5,B,4000
output/panelB_N4000_nGoutcross5_nloci500,24.782926009549808,71,1.5410071942446044,3.0169014084507046,5,B,4000
output/panelB_N4000_nGoutcross5_nloci500,25.335309451346273,54,1.3226618705035973,3.4046296296296297,5,B,4000
output/panelB_N4000_nGoutcross5_nloci500,24.644940268382705,64,1.3330935251798561,2.8953125,5,B,4000
output/panelB_N4000_nGoutcross5_nloci500,24.674790120041834,61,1.4320143884892087,3.263114754098361,5,B,4000
output/panelB_N4000_nGoutcross5_nloci500,25.199495609252207,53,1.16294964028777,3.0500000000000003,5,B,4000
output/panelB_N4000_nGoutcross5_nloci500,25.519252303182455,57,1.4280575539568345,3.482456140350877,5,B,4000
output/panelB_N4000_nGoutcross5_nloci500,24.686878197814565,55,1.2312949640287771,3.111818181818182,5,B,4000
output/panelB_N4000_nGoutcross5_nloci500,24.40983839090151,56,1.2320143884892087,3.0580357142857144,5,B,4000
output/panelB_N4000_nGoutcross5_nloci500,25.16821495435565,64,1.569064748201439,3.4078125000000004,5,B,4000
output/panelB_N4000_nGoutcross5_nloci500,24.308533094203852,54,1.3467625899280578,3.466666666666667,5,B,4000
output/panelB_N4000_nGoutcross5_nloci500,24.925684210316845,52,1.2651079136690648,3.3817307692307694,5,B,4000
output/panelB_N4000_nGoutcross5_nloci500,24.855029224130202,55,1.3618705035971224,3.441818181818182,5,B,4000
output/panelB_N4000_nGoutcross5_nloci500,25.122277106341723,66,1.5726618705035973,3.3121212121212125,5,B,4000
output/panelB_N4000_nGoutcross5_nloci500,25.299776363800337,65,1.3996402877697842,2.993076923076923,5,B,4000
output/panelB_N4000_nGoutcross5_nloci500,24.59031680845425,58,1.3453237410071943,3.224137931034483,5,B,4000
output/panelB_N4000_nGoutcross5_nloci500,24.95674916287657,62,1.2902877697841728,2.8927419354838713,5,B,4000
output/panelB_N4000_nGoutcross5_nloci500,24.179577822427618,54,0.9535971223021583,2.45462962962963,5,B,4000
output/panelB_N4000_nGoutcross5_nloci500,24.95284619064723,61,1.227338129496403,2.79672131147541,5,B,4000
output/panelB_N4000_nGoutcross5_nloci500,25.29800125853836,56,1.3241007194244605,3.286607142857143,5,B,4000
output/panelB_N4000_nGoutcross5_nloci500,24.189540497118873,63,1.6906474820143886,3.7301587301587302,5,B,4000
output/panelB_N4000_nGoutcross5_nloci500,25.24083034647551,64,1.8755395683453238,4.0734375,5,B,4000
output/panelB_N4000_nGoutcross5_nloci500,25.027681930268262,54,1.1492805755395685,2.9583333333333335,5,B,4000
output/panelB_N4000_nGoutcross5_nloci500,24.36497137733351,50,1.3255395683453237,3.685,5,B,4000
output/panelB_N4000_nGoutcross5_nloci500,24.495716052171097,60,1.2467625899280577,2.8883333333333336,5,B,4000
output/panelB_N4000_nGoutcross5_nloci500,25.353261227602754,57,1.469064748201439,3.5824561403508772,5,B,4000
output/panelB_N4000_nGoutcross5_nloci500,25.47237365203161,61,0.9992805755395684,2.277049180327869,5,B,4000
output/panelB_N4000_nGoutcross5_nloci500,25.36246674170372,55,1.164748201438849,2.943636363636364,5,B,4000
output/panelB_N4000_nGoutcross5_nloci500,25.236093487830278,57,1.2928057553956835,3.1526315789473687,5,B,4000
output/panelB_N4000_nGoutcross5_nloci500,25.412054239933255,49,1.2967625899280577,3.678571428571429,5,B,4000
output/panelB_N4000_nGoutcross5_nloci500,24.221366205852725,60,1.25431654676259,2.9058333333333337,5,B,4000
output/panelB_N4000_nGoutcross5_nloci500,24.32200944685313,63,1.4402877697841727,3.177777777777778,5,B,4000
output/panelB_N4000_nGoutcross5_nloci500,25.630221693205044,60,1.2877697841726619,2.9833333333333334,5,B,4000
output/panelB_N4000_nGoutcross5_nloci500,25.164794217878143,53,1.3989208633093526,3.668867924528302,5,B,4000
output/panelB_N4000_nGoutcross5_nloci500,25.369302170436892,54,1.5053956834532376,3.8750000000000004,5,B,4000
output/panelB_N4000_nGoutcross5_nloci500,25.47369055691673,56,1.3057553956834533,3.241071428571429,5,B,4000
output/panelB_N4000_nGoutcross5_nloci500,24.453052379856608,59,1.3043165467625901,3.0728813559322035,5,B,4000
output/panelB_N4000_nGoutcross5_nloci500,24.835247647819102,64,1.4471223021582735,3.14296875,5,B,4000
output/panelB_N4000_nGoutcross5_nloci500,24.84022188381665,52,1.0039568345323742,2.683653846153846,5,B,4000
output/panelB_N4000_nGoutcross5_nloci500,24.497412603616983,54,1.0870503597122303,2.7981481481481483,5,B,4000
output/panelB_N4000_nGoutcross5_nloci500,24.972649106477817,58,1.5057553956834533,3.6086206896551727,5,B,4000
output/panelB_N4000_nGoutcross5_nloci500,25.383648163887283,57,1.4266187050359713,3.478947368421053,5,B,4000
output/panelB_N4000_nGoutcross5_nloci500,24.94663960970152,64,1.4557553956834532,3.1617187500000004,5,B,4000
output/panelB_N4000_nGoutcross5_nloci500,25.810223553795666,71,1.850359712230216,3.6225352112676057,5,B,4000
output/panelB_N4000_nGoutcross6_nloci500,26.432122949607177,49,0.9676258992805756,2.7448979591836737,6,B,4000
output/panelB_N4000_nGoutcross6_nloci500,27.473228528111136,66,1.6187050359712232,3.409090909090909,6,B,4000
output/panelB_N4000_nGoutcross6_nloci500,26.33248736231595,55,1.2118705035971225,3.062727272727273,6,B,4000
output/panelB_N4000_nGoutcross6_nloci500,27.801781676974212,57,1.1859712230215829,2.892105263157895,6,B,4000
output/panelB_N4000_nGoutcross6_nloci500,27.382059604265788,60,1.581654676258993,3.664166666666667,6,B,4000
output/panelB_N4000_nGoutcross6_nloci500,27.066473113180344,59,1.5442446043165468,3.638135593220339,6,B,4000
output/panelB_N4000_nGoutcross6_nloci500,26.17197932614662,69,1.7000000000000002,3.4246376811594206,6,B,4000
output/panelB_N4000_nGoutcross6_nloci500,25.859959193708594,54,1.218705035971223,3.1370370370370373,6,B,4000
output/panelB_N4000_nGoutcross6_nloci500,26.69778494066733,60,1.5276978417266187,3.539166666666667,6,B,4000
output/panelB_N4000_nGoutcross6_nloci500,26.49460741971044,61,1.485971223021583,3.386065573770492,6,B,4000
output/panelB_N4000_nGoutcross6_nloci500,26.567525375070133,52,1.2276978417266187,3.2817307692307693,6,B,4000
output/panelB_N4000_nGoutcross6_nloci500,26.144461524020304,63,1.4118705035971224,3.115079365079365,6,B,4000
output/panelB_N4000_nGoutcross6_nloci500,26.470372374664382,55,1.412230215827338,3.5690909090909093,6,B,4000
output/panelB_N4000_nGoutcross6_nloci500,26.495164682776988,57,1.456474820143885,3.5517543859649123,6,B,4000
output/panelB_N4000_nGoutcross6_nloci500,26.319477919846324,52,1.3028776978417267,3.4826923076923078,6,B,4000
output/panelB_N4000_nGoutcross6_nloci500,26.822033260982636,53,1.2003597122302159,3.14811320754717,6,B,4000
output/panelB_N4000_nGoutcross6_nloci500,27.033077478652434,62,1.2388489208633093,2.77741935483871,6,B,4000
output/panelB_N4000_nGoutcross6_nloci500,26.301989383639,53,0.9848920863309353,2.5830188679245283,6,B,4000
output/panelB_N4000_nGoutcross6_nloci500,27.129261520744496,63,1.7910071942446044,3.9515873015873018,6,B,4000
output/panelB_N4000_nGoutcross6_nloci500,26.539192563150877,54,1.5974820143884894,4.112037037037037,6,B,4000
output/panelB_N4000_nGoutcross6_nloci500,26.46103048898176,57,1.169064748201439,2.8508771929824563,6,B,4000
output/panelB_N4000_nGoutcross6_nloci500,26.414042191312106,56,1.2928057553956835,3.208928571428572,6,B,4000
output/panelB_N4000_nGoutcross6_nloci500,26.5923322136536,48,1.581294964028777,4.579166666666667,6,B,4000
output/panelB_N4000_nGoutcross6_nloci500,26.941487191301302,64,1.496043165467626,3.2492187500000003,6,B,4000
output/panelB_N4000_nGoutcross6_nloci500,26.970587723268395,56,1.3532374100719424,3.3589285714285717,6,B,4000
output/panelB_N4000_nGoutcross6_nloci500,27.28729943706395,62,1.297841726618705,2.9096774193548387,6,B,4000
output/panelB_N4000_nGoutcross6_nloci500,26.626682640849133,68,1.5935251798561152,3.2573529411764706,6,B,4000
output/panelB_N4000_nGoutcross6_nloci500,26.52910906139446,63,1.5345323741007195,3.385714285714286,6,B,4000
output/panelB_N4000_nGoutcross6_nloci500,27.861324136840544,63,1.5769784172661871,3.4793650793650794,6,B,4000
output/panelB_N4000_nGoutcross6_nloci500,27.595918474480197,65,1.492086330935252,3.190769230769231,6,B,4000
output/panelB_N4000_nGoutcross6_nloci500,26.93742948669096,64,1.3805755395683454,2.9984375,6,B,4000
output/panelB_N4000_nGoutcross6_nloci500,26.876755112119955,65,1.8762589928057556,4.012307692307693,6,B,4000
output/panelB_N4000_nGoutcross6_nloci500,26.611290238146584,66,1.375179856115108,2.8962121212121215,6,B,4000
output/panelB_N4000_nGoutcross6_nloci500,26.39597812288841,52,1.5485611510791368,4.1394230769230775,6,B,4000
output/panelB_N4000_nGoutcross6_nloci500,26.720114969010858,52,1.3629496402877699,3.643269230769231,6,B,4000
output/panelB_N4000_nGoutcross6_nloci500,27.00279065972165,63,1.6183453237410073,3.570634920634921,6,B,4000
output/panelB_N4000_nGoutcross6_nloci500,26.27249368351942,56,1.160431654676259,2.880357142857143,6,B,4000
output/panelB_N4000_nGoutcross6_nloci500,27.92326857139848,71,1.631654676258993,3.1943661971830988,6,B,4000
output/panelB_N4000_nGoutcross6_nloci500,26.775180462688922,55,1.1420863309352518,2.8863636363636367,6,B,4000
output/panelB_N4000_nGoutcross6_nloci500,26.96605804476,55,1.2528776978417266,3.1663636363636365,6,B,4000
output/panelB_N4000_nGoutcross6_nloci500,26.43305989155409,61,1.323021582733813,3.014754098360656,6,B,4000
output/panelB_N4000_nGoutcross6_nloci500,27.08783862019824,60,1.5402877697841728,3.5683333333333334,6,B,4000
output/panelB_N4000_nGoutcross6_nloci500,26.5649522961813,56,1.4348920863309353,3.561607142857143,6,B,4000
output/panelB_N4000_nGoutcross6_nloci500,27.427994831494644,62,1.6406474820143886,3.6782258064516133,6,B,4000
output/panelB_N4000_nGoutcross6_nloci500,26.761166570484455,51,0.9910071942446044,2.700980392156863,6,B,4000
output/panelB_N4000_nGoutcross6_nloci500,26.81428431197681,54,1.1784172661870504,3.0333333333333337,6,B,4000
output/panelB_N4000_nGoutcross6_nloci500,27.27118319256933,62,1.4413669064748202,3.231451612903226,6,B,4000
output/panelB_N4000_nGoutcross6_nloci500,25.824552780078783,51,1.2557553956834533,3.4225490196078434,6,B,4000
output/panelB_N4000_nGoutcross6_nloci500,27.17040926029914,57,1.316906474820144,3.21140350877193,6,B,4000
output/panelB_N4000_nGoutcross6_nloci500,26.63365991543741,48,1.3589928057553957,3.935416666666667,6,B,4000
output/panelB_N4000_nGoutcross7_nloci500,28.368167175276845,68,1.5298561151079137,3.1272058823529414,7,B,4000
output/panelB_N4000_nGoutcross7_nloci500,28.77872479851497,70,1.492086330935252,2.962857142857143,7,B,4000
output/panelB_N4000_nGoutcross7_nloci500,27.741568120179533,59,1.3223021582733814,3.1152542372881356,7,B,4000
output/panelB_N4000_nGoutcross7_nloci500,28.99165849037604,65,1.4906474820143885,3.187692307692308,7,B,4000
output/panelB_N4000_nGoutcross7_nloci500,27.93090107300722,55,1.3705035971223023,3.463636363636364,7,B,4000
